,Question,orig_Question,Numbers,Equation,Answer,group_nums,Body,Ques_Statement
63," The school cafeteria ordered number0 red apples and number1 green apples students lunches . But , only number2 students wanted fruit , how many extra did the cafeteria end up ?","The school cafeteria ordered number0 red apples and number1 green apples for students lunches . But , if only number2 students wanted fruit , how many extra did the cafeteria end up with ?",43.0 32.0 2.0,- + number0 number1 number2,73.0,"[3, 4, 5, 7, 8, 9, 18, 19, 20, 30, 31, 32]","The school cafeteria ordered number0 red apples and number1 green apples for students lunches . But , if only number2 students wanted fruit ,",how many extra did the cafeteria end up with ?
64," There were number0 girls and number1 boys trying out the schools basketball team . only number2 them got called back , how many students did n't make the cut ?","There were number0 girls and number1 boys trying out for the schools basketball team . If only number2 of them got called back , how many students did n't make the cut ?",39.0 4.0 26.0,- + number0 number1 number2,17.0,"[1, 2, 3, 4, 5, 6, 16, 17, 18, 29, 30, 31]","There were number0 girls and number1 boys trying out for the schools basketball team . If only number2 of them got called back ,",how many students did n't make the cut ?
65, Each ticket costs $ number0 . How much do number1 tickets cost ?,Each ticket costs $ number0 . How much do number1 tickets cost ?,9.0 4.0,* number0 number1,36.0,"[3, 4, 5, 8, 9, 10, 9, 10, 11]",Each ticket costs $ number0 .,How much do number1 tickets cost ?
66," Recently , the value Kate 's retirement fund decreased $ number0 . her fund was worth $ number1 before , how much is it worth now ?","Recently , the value of Kate 's retirement fund decreased by $ number0 . If her fund was worth $ number1 before , how much is it worth now ?",12.0 1472.0,- number1 number0,1460.0,"[11, 12, 13, 19, 20, 21, 26, 27, 28]","Recently , the value of Kate 's retirement fund decreased by $ number0 . If her fund was worth $ number1 before ,",how much is it worth now ?
67, A sandbox is number0 centimeters long and number1 centimeters wide . How many square centimeters ground does the sandbox cover ?,A sandbox is number0 centimeters long and number1 centimeters wide . How many square centimeters of ground does the sandbox cover ?,312.0 146.0,* number0 number1,45552.0,"[2, 3, 4, 6, 7, 8, 18, 19, 20]",A sandbox is number0 centimeters long and number1 centimeters wide .,How many square centimeters of ground does the sandbox cover ?
68," A pet store has number0 bird cages . each cage has number1 parrots and number2 parakeets it , how many birds does the pet store have total ?","A pet store has number0 bird cages . If each cage has number1 parrots and number2 parakeets in it , how many birds does the pet store have total ?",9.0 2.0 6.0,* number0 + number1 number2,72.0,"[3, 4, 5, 11, 12, 13, 14, 15, 16, 26, 27, 28]","A pet store has number0 bird cages . If each cage has number1 parrots and number2 parakeets in it ,",how many birds does the pet store have total ?
69, Mrs. Hilt bought an ice cream cone number0 cents . How much would number1 ice cream cones cost ?,Mrs. Hilt bought an ice cream cone for number0 cents . How much would number1 ice cream cones cost ?,99.0 2.0,* number0 number1,198.0,"[7, 8, 9, 13, 14, 15, 16, 17, 18]",Mrs. Hilt bought an ice cream cone for number0 cents .,How much would number1 ice cream cones cost ?
70, Sally has number0 blue balloons . Fred has number1 times more blue balloons Sally . How many blue balloons does Fred have now ?,Sally has number0 blue balloons . Fred has number1 times more blue balloons than Sally . How many blue balloons does Fred have now ?,6.0 3.0,* number0 number1,18.0,"[1, 2, 3, 7, 8, 9, 23, 24, 25]",Sally has number0 blue balloons . Fred has number1 times more blue balloons than Sally .,How many blue balloons does Fred have now ?
71," Joan bicycled number0 miles number1 miles hour , how long was Joan travelling ?","If Joan bicycled number0 miles at number1 miles per hour , how long was Joan travelling ?",25.0 5.0,/ number0 number1,5.0,"[2, 3, 4, 5, 6, 7, 13, 14, 15]","If Joan bicycled number0 miles at number1 miles per hour ,",how long was Joan travelling ?
72," Each child has number0 bottle caps . there are number1 children , how many bottle caps are there total ?","Each child has number0 bottle caps . If there are number1 children , how many bottle caps are there in total ?",5.0 9.0,* number0 number1,45.0,"[2, 3, 4, 9, 10, 11, 18, 19, 20]","Each child has number0 bottle caps . If there are number1 children ,",how many bottle caps are there in total ?
73, Jesse ’ s room is number0 feet long and number1 feet wide . How much carpet does she need to cover the whole floor ?,Jesse ’ s room is number0 feet long and number1 feet wide . How much carpet does she need to cover the whole floor ?,12.0 8.0,* number0 number1,96.0,"[3, 4, 5, 7, 8, 9, 20, 21, 22]",Jesse ’ s room is number0 feet long and number1 feet wide .,How much carpet does she need to cover the whole floor ?
74, There are number0 cupcakes number1 children to share . How much will each person get they share the cupcakes equally ?,There are number0 cupcakes for number1 children to share . How much will each person get if they share the cupcakes equally ?,96.0 8.0,/ number0 number1,12.0,"[1, 2, 3, 4, 5, 6, 19, 20, 21]",There are number0 cupcakes for number1 children to share .,How much will each person get if they share the cupcakes equally ?
75, Nancy has number0 black balloons . Mary has number1 times more black balloons Nancy . How many black balloons does Mary have now ?,Nancy has number0 black balloons . Mary has number1 times more black balloons than Nancy . How many black balloons does Mary have now ?,7.0 4.0,* number0 number1,28.0,"[1, 2, 3, 7, 8, 9, 23, 24, 25]",Nancy has number0 black balloons . Mary has number1 times more black balloons than Nancy .,How many black balloons does Mary have now ?
76," The junior ranger asked Christian to help him place number0 seedlings packets . every packet needs to contain number1 seeds , how many packets do they need ?","The junior ranger asked Christian to help him place number0 seedlings in packets . If every packet needs to contain number1 seeds , how many packets do they need ?",420.0 7.0,/ number0 number1,60.0,"[8, 9, 10, 19, 20, 21, 26, 27, 28]","The junior ranger asked Christian to help him place number0 seedlings in packets . If every packet needs to contain number1 seeds ,",how many packets do they need ?
77," A pet store has number0 bird cages . each cage has number1 parrots and number2 parakeets it , how many birds does the pet store have total ?","A pet store has number0 bird cages . If each cage has number1 parrots and number2 parakeets in it , how many birds does the pet store have total ?",6.0 6.0 2.0,* number0 + number0 number2,48.0,"[3, 4, 5, 11, 12, 13, 14, 15, 16, 26, 27, 28]","A pet store has number0 bird cages . If each cage has number1 parrots and number2 parakeets in it ,",how many birds does the pet store have total ?
78, Halloween Haley scored number0 pieces candy . She ate number1 pieces the first night and then her sister gave her number2 more pieces . How many pieces candy does Haley have now ?,For Halloween Haley scored number0 pieces of candy . She ate number1 pieces the first night and then her sister gave her number2 more pieces . How many pieces of candy does Haley have now ?,33.0 17.0 19.0,- + number0 number2 number1,35.0,"[3, 4, 5, 10, 11, 12, 21, 22, 23, 32, 33, 34]",For Halloween Haley scored number0 pieces of candy . She ate number1 pieces the first night and then her sister gave her number2 more pieces .,How many pieces of candy does Haley have now ?
79," There were originally number0 houses Lincoln County . a housing boom , developers built number1 . How many houses are there now Lincoln County ?","There were originally number0 houses in Lincoln County . During a housing boom , developers built number1 . How many houses are there now in Lincoln County ?",20817.0 97741.0,+ number0 number1,118558.0,"[2, 3, 4, 15, 16, 17, 24, 25, 26]","There were originally number0 houses in Lincoln County . During a housing boom , developers built number1 .",How many houses are there now in Lincoln County ?
80, The Hawks scored number0 touchdowns worth number1 points each . How many points do they have ?,The Hawks scored number0 touchdowns worth number1 points each . How many points do they have ?,3.0 7.0,* number0 number1,21.0,"[2, 3, 4, 5, 6, 7, 13, 14, 15]",The Hawks scored number0 touchdowns worth number1 points each .,How many points do they have ?
81, Sara picked number0 pears and Tim picked number1 pears the pear tree . How many pears were picked total ?,Sara picked number0 pears and Tim picked number1 pears from the pear tree . How many pears were picked in total ?,6.0 5.0,+ number0 number1,11.0,"[1, 2, 3, 6, 7, 8, 18, 19, 20]",Sara picked number0 pears and Tim picked number1 pears from the pear tree .,How many pears were picked in total ?
82," Soft drinks are sale the grocery store number0 dollars a number1 pack . How much would each can soft drink cost purchased individually , dollars ?","Soft drinks are on sale at the grocery store for number0 dollars for a number1 pack . How much would each can of soft drink cost if purchased individually , in dollars ?",2.99 12.0,/ number0 number1,0.25,"[9, 10, 11, 13, 14, 15, 29, 30, 31]",Soft drinks are on sale at the grocery store for number0 dollars for a number1 pack .,"How much would each can of soft drink cost if purchased individually , in dollars ?"
83," Paige had number0 math problems and number1 science problems homework . she finished number2 the problems school , how many problems did she have to do homework ?","Paige had number0 math problems and number1 science problems for homework . If she finished number2 of the problems at school , how many problems did she have to do for homework ?",43.0 12.0 44.0,- + number0 number1 number2,11.0,"[1, 2, 3, 5, 6, 7, 14, 15, 16, 29, 30, 31]","Paige had number0 math problems and number1 science problems for homework . If she finished number2 of the problems at school ,",how many problems did she have to do for homework ?
